"GeneId","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ProductDescription"
"PBANKA_0102000.1",443.389604235748,0.0809067572616784,0.204002766757358,0.396596372430131,0.691665128031012,0.999890038901219,"mitochondrial chaperone BCS1, putative"
"PBANKA_0102100.1",821.227254725572,0.112772342385813,0.209116927337781,0.53927888010546,0.589694439470002,0.999890038901219,"dihydroorotate dehydrogenase, putative"
"PBANKA_0102200.1",6939.51640461627,-0.0532625642590574,0.201682662713833,-0.264090941394559,0.791709843903385,0.999890038901219,"trophozoite exported protein 1, putative"
"PBANKA_0102300.1",156.165871677077,0.233840955534759,0.200302354445448,1.16743987449456,0.243032776100203,0.999890038901219,"cation/H+ antiporter"
"PBANKA_0102400.1",509.827275163865,0.824034961636041,0.201992107097873,4.07954040123342,4.51248271676482e-05,0.038611810446451,"conserved Plasmodium protein, unknown function"
"PBANKA_0102500.1",273.243289178069,0.189777533316954,0.201663601962811,0.941059920926884,0.346674152945297,0.999890038901219,"phenylalanine--tRNA ligase, putative"
"PBANKA_0102600.1",1900.55590024072,-0.107618184825723,0.207403861733153,-0.518882261527921,0.603842848353402,0.999890038901219,"centrosomal protein CEP76, putative"
"PBANKA_0102700.1",20.102732100946,0.0294400055728289,0.183244907420023,0.160659338299363,0.872361716658454,0.999890038901219,"conserved Plasmodium protein, unknown function"
"PBANKA_0102800.1",3603.23383532272,-0.0992106971205913,0.208986755907042,-0.47472241334145,0.634984840310566,0.999890038901219,"conserved Plasmodium protein, unknown function"
"PBANKA_0102900.1",1439.54684291627,-0.0369017175197756,0.171460925300127,-0.215219400310494,0.829596266061319,0.999890038901219,"transcription factor with AP2 domain(s), putative"
"PBANKA_0103000.1",61.6449608256804,0.177892352234528,0.199315824503035,0.892514945454415,0.372116985640637,0.999890038901219,"mitochondrial ribosomal protein L41, putative"
"PBANKA_0103100.1",902.236481144206,0.154502543216904,0.205365652525906,0.75232903514581,0.451853211099268,0.999890038901219,"conserved Plasmodium protein, unknown function"
"PBANKA_0103200.1",38.0041012447721,0.156716147213961,0.198170577996013,0.790814402414035,0.429052304181894,0.999890038901219,"conserved Plasmodium protein, unknown function"
"PBANKA_0103300.1",27723.4849594271,-0.098702576436238,0.1989287156371,-0.496170581105538,0.619774065151453,0.999890038901219,"conserved Plasmodium protein, unknown function"
"PBANKA_0103400.1",144.099630861171,0.0882327811484856,0.195796812769553,0.450634409725214,0.652253062274434,0.999890038901219,"glyoxalase I, putative"
"PBANKA_0103500.1",406.868639032345,0.110672324092825,0.205850801213719,0.53763368148333,0.590829972424295,0.999890038901219,"RAP protein, putative"
"PBANKA_0103700.1",71.7442368557821,0.200523796189137,0.186470684984439,1.07536364874656,0.282211950040359,0.999890038901219,"conserved Plasmodium protein, unknown function"
"PBANKA_0103800.1",307.245163394308,0.226745482049163,0.196564677952792,1.15354134023825,0.248688259561264,0.999890038901219,"50S ribosomal protein L24, putative"
"PBANKA_0103900.1",2003.18367277307,0.0439055819650652,0.207226148824638,0.211872788323734,0.832206280417109,0.999890038901219,"RNA-binding protein, putative"
"PBANKA_0104000.1",223.244718749098,0.155158195637722,0.194942716821054,0.795916863004163,0.426080359172432,0.999890038901219,"conserved Plasmodium protein, unknown function"
"PBANKA_0104100.1",139.73475473042,0.128641411511225,0.206202743669619,0.623858874144449,0.532720271005757,0.999890038901219,"serine/threonine protein kinase, putative"
"PBANKA_0104200.1",38.7034942967753,0.0593653788697383,0.203573434425286,0.291616531583969,0.770579834203178,0.999890038901219,"calcium-binding protein, putative"
"PBANKA_0104300.1",320.110932061911,-0.017992528497011,0.209021812653233,-0.0860796692394042,0.93140308522433,0.999890038901219,"cyclin dependent kinase binding protein, putative"
"PBANKA_0104400.1",449.206488425442,-0.0846775350982263,0.208909058717572,-0.40533204073598,0.685233457667911,0.999890038901219,"nucleoside diphosphate kinase, putative"
"PBANKA_0104500.1",7.863720243273,0.0915815011125573,0.155006673612088,0.590822956060233,0.554639052024505,0.999890038901219,"conserved Plasmodium protein, unknown function"
"PBANKA_0104600.1",1983.05983660221,-0.386752187736003,0.207549637219772,-1.86342020596488,0.0624031693745902,0.999890038901219,"DNA repair protein RAD50, putative"
"PBANKA_0104700.1",274.140614266547,0.00908270680051099,0.20614645616446,0.0440594855206484,0.964856987274011,0.999890038901219,"long chain polyunsaturated fatty acid elongation enzyme, putative"
"PBANKA_0104800.1",5306.00247439708,-0.0356960081998327,0.205887064297228,-0.173376643752132,0.862355382663866,0.999890038901219,"conserved Plasmodium protein, unknown function"
"PBANKA_0104900.1",3462.37810476177,-0.0164490220164698,0.206111008553984,-0.0798066155314624,0.936391062676586,0.999890038901219,"RNA-binding protein, putative"
"PBANKA_0105000.1",116.387258445263,0.175972527584467,0.209117712120484,0.841499870097466,0.400067957773756,0.999890038901219,"ubiquitin-conjugating enzyme E2, putative"
"PBANKA_0105100.1",19.3653152008693,-0.0599397561988415,0.179018378302254,-0.334824596040298,0.737757405416535,0.999890038901219,"conserved Plasmodium protein, unknown function"
"PBANKA_0105200.1",1605.85240761352,-0.0216236671115587,0.2080550433928,-0.103932434219987,0.917222967695641,0.999890038901219,"polypyrimidine tract-binding protein, putative"
"PBANKA_0105300.1",9699.64403173674,-0.0880472402112753,0.204941836607339,-0.429620626363229,0.667471630397468,0.999890038901219,"conserved Plasmodium protein, unknown function"
"PBANKA_0105400.1",2962.98693365789,-0.00305944428994587,0.208461696740053,-0.0146762898786194,0.98829043525815,0.999890038901219,"coatomer alpha subunit, putative"
"PBANKA_0105500.1",800.311312468742,0.123557458647036,0.208813668623324,0.591711545808429,0.554043763740971,0.999890038901219,"glutaredoxin-like protein"
"PBANKA_0105600.1",4450.56669904012,-0.0941872701927914,0.19158643743776,-0.491617629371024,0.622989678305668,0.999890038901219,"translation initiation factor IF-2, putative"
"PBANKA_0105700.1",75.2569072391217,0.359848740878222,0.204589644158659,1.75888052573746,0.0785978035560716,0.999890038901219,"MYND finger protein, putative"
"PBANKA_0105800.1",336.133525256406,-0.0724451252326928,0.208875777984825,-0.346833538726332,0.728716379033168,0.999890038901219,"RING zinc finger protein, putative"
"PBANKA_0105900.1",179.119720396567,-0.0287981835561771,0.208265366393787,-0.13827639254107,0.890021982289335,0.999890038901219,"uroporphyrinogen III decarboxylase"
"PBANKA_0106000.1",463.918512607016,0.0742015791544567,0.208624281612001,0.355670867173825,0.7220870648403,0.999890038901219,"G-protein associated signal transduction protein, putative"
"PBANKA_0106100.1",615.443333478532,0.0708312057005366,0.209053786144445,0.338818095605291,0.734746768431864,0.999890038901219,"4-hydroxybenzoate polyprenyltransferase, putative"
"PBANKA_0106200.1",190.184177412359,-0.369352552554448,0.205876033939888,-1.79405317601121,0.0728046817072824,0.999890038901219,"spindle assembly abnormal protein 6"
"PBANKA_0106300.1",4357.74296533186,-0.135790638663251,0.195398425398313,-0.694942338386028,0.487091438219854,0.999890038901219,"conserved Plasmodium protein, unknown function"
"PBANKA_0106400.1",580.803471978203,0.0552687542456101,0.209088364295134,0.264332041775394,0.7915240722678,0.999890038901219,"GTP-binding protein, putative"
"PBANKA_0106500.1",1559.56334561001,-0.0803046847094118,0.206974632397861,-0.387992884823898,0.698021299060502,0.999890038901219,"conserved Plasmodium protein, unknown function"
"PBANKA_0106600.1",159.532271138125,0.0771104692818407,0.204886910140597,0.376356250523403,0.706652066087303,0.999890038901219,"diphthine methyltransferase, putative"
"PBANKA_0106700.1",1557.37197554977,-0.324370658685135,0.209119791105325,-1.55112367399871,0.120872048806375,0.999890038901219,"conserved Plasmodium protein, unknown function"
"PBANKA_0106800.1",85.3359058849531,0.0879023175405503,0.207277733425367,0.424079885899566,0.671507554027865,0.999890038901219,"conserved Plasmodium protein, unknown function"
"PBANKA_0106900.1",2838.61300062465,-0.0476148310127357,0.207990104160848,-0.228928348321385,0.818924606812455,0.999890038901219,"conserved Plasmodium protein, unknown function"
"PBANKA_0106950.1",491.9414476647,0.0368127940739168,0.204158169576503,0.18031506723576,0.856905227597289,0.999890038901219,"sorting assembly machinery 50 kDa subunit, putative"
"PBANKA_0107000.1",263.751907900476,0.0951745616896414,0.205759980882819,0.462551373115862,0.643685970636427,0.999890038901219,"conserved Plasmodium protein, unknown function"
"PBANKA_0107100.1",724.296702193155,0.129103220320159,0.203289724858236,0.635070072578379,0.525382714671922,0.999890038901219,"proteasome subunit alpha type-2, putative"
"PBANKA_0107200.1",18.4146199991715,0.126881797022122,0.183812976489633,0.690276603128061,0.490020258389281,0.999890038901219,"conserved Plasmodium protein, unknown function"
"PBANKA_0107300.1",3122.76007888078,0.168610073619473,0.208289440278424,0.809498903996713,0.418228232998158,0.999890038901219,"T-complex protein 1 subunit zeta, putative"
"PBANKA_0107400.1",850.253355011952,0.0532403099973998,0.202023181843494,0.263535647303311,0.792137751713651,0.999890038901219,"ornithine aminotransferase, putative"
"PBANKA_0107500.1",1099.78899813217,-0.0331534905603303,0.205545629394645,-0.161295040220368,0.87186102944632,0.999890038901219,"conserved Plasmodium protein, unknown function"
"PBANKA_0107600.1",47164.9941287313,-0.104038732678225,0.200807188487302,-0.518102630996217,0.604386664677645,0.999890038901219,"conserved Plasmodium protein, unknown function"
"PBANKA_0107700.1",917.926870817293,0.109802170610754,0.208465016473893,0.526717491826765,0.59838978681024,0.999890038901219,"zinc transporter ZIP1"
"PBANKA_0107800.1",213.374936762913,0.0791309024372157,0.208589386929359,0.379362073987083,0.704419009948616,0.999890038901219,"citrate synthase-like protein, putative"
"PBANKA_0107900.1",1054.98415083686,-0.145959211236135,0.207167795138411,-0.704545854429826,0.481092904424673,0.999890038901219,"conserved Plasmodium protein, unknown function"
"PBANKA_0108000.1",969.18246477344,0.113241590548838,0.202836863627851,0.558289003899235,0.576647052447818,0.999890038901219,"mitochondrial cardiolipin synthase, putative"
"PBANKA_0108100.1",50.3442624496459,0.136740356646433,0.208215092504889,0.656726440919367,0.511356829825365,0.999890038901219,"conserved Plasmodium protein, unknown function"
"PBANKA_0108200.1",4627.49136107299,-0.0709240641558312,0.193542423179273,-0.366452289843123,0.714027607445286,0.999890038901219,"conserved Plasmodium protein, unknown function"
"PBANKA_0108300.1",144.047037299915,-0.0640452363091472,0.1804320952989,-0.354954788963965,0.722623461765142,0.999890038901219,"palmitoyltransferase DHHC2"
"PBANKA_0108400.1",3028.00710346784,-0.19502293149835,0.208696172310526,-0.934482551065518,0.350055032614418,0.999890038901219,"conserved Plasmodium protein, unknown function"
"PBANKA_0108500.1",523.472192480611,0.195188227876531,0.208214848990081,0.937436637316051,0.348534002514169,0.999890038901219,"mitochondrial ribosomal protein L19 precursor, putative"
"PBANKA_0108600.1",1377.55982718274,-0.0685488118248394,0.208163824343778,-0.329302231263933,0.741927257783194,0.999890038901219,"pre-mRNA-splicing factor SLU7, putative"
"PBANKA_0108700.1",4106.32007153852,-0.167998524418581,0.203467992818428,-0.825675439618166,0.408988228112572,0.999890038901219,"RNA-binding protein 25, putative"
"PBANKA_0108800.1",230.521622649237,-0.0370668038401641,0.180141964608659,-0.205764403206594,0.8369749482908,0.999890038901219,"histone H3, putative"
"PBANKA_0108900.1",154.802109617707,0.149294244590474,0.207799655237615,0.718452802146177,0.472478139591621,0.999890038901219,"peptidyl-tRNA hydrolase PTRHD1, putative"
"PBANKA_0109000.1",263.63136756426,0.0199320942198939,0.208627510460406,0.0955391461840632,0.923886598290816,0.999890038901219,"conserved Plasmodium protein, unknown function"
"PBANKA_0109100.1",1552.27151426989,0.113322137732531,0.207720877887394,0.545550061626271,0.58537525960173,0.999890038901219,"transketolase, putative"
"PBANKA_0109200.1",7484.46397974738,-0.11444720131301,0.199214667655184,-0.574491841690614,0.565635019696953,0.999890038901219,"transcription elongation factor SPT5, putative"
"PBANKA_0109300.1",187.021706645196,0.135741924039396,0.208605848440001,0.650710059447051,0.515233668328199,0.999890038901219,"SNARE associated Golgi protein, putative"
"PBANKA_0109400.1",244.086784709151,0.0658537418535274,0.20039993944401,0.328611585593449,0.742449289956256,0.999890038901219,"succinate dehydrogenase subunit 3, putative"
"PBANKA_0109500.1",669.27493578237,0.0537064216052504,0.20256932711098,0.265126129267472,0.790912299129173,0.999890038901219,"transcription factor with AP2 domain(s), putative"
"PBANKA_0109600.1",325.808567784755,-0.0515002666910024,0.198162665616299,-0.259888847027936,0.794949514540766,0.999890038901219,"conserved Apicomplexan protein, unknown function"
"PBANKA_0109700.1",3000.53744192068,0.0987761395756461,0.205980623224661,0.479540929769458,0.631553857788171,0.999890038901219,"SWIB/MDM2 domain-containing protein, putative"
"PBANKA_0109800.1",24.3524700305592,0.0498884539452947,0.15617999092883,0.319429228088689,0.749401050001834,0.999890038901219,"conserved Plasmodium protein, unknown function"
"PBANKA_0109900.1",614.964114714939,-0.00559376632383837,0.191847553051398,-0.0291573503798599,0.976739096225095,0.999890038901219,"conserved Plasmodium protein, unknown function"
"PBANKA_0110000.1",1460.23917689257,0.0400185329737161,0.209048358625437,0.191431940613413,0.848187197776743,0.999890038901219,"60S ribosomal protein L39, putative"
"PBANKA_0110100.1",5191.15464347864,-0.114982356020114,0.204942133293944,-0.561047912267005,0.574764875381939,0.999890038901219,"conserved Plasmodium protein, unknown function"
"PBANKA_0110200.1",402.580942200148,0.124278567137435,0.20775526421353,0.598196958367814,0.549708520726496,0.999890038901219,"lsm12, putative"
"PBANKA_0110300.1",97.5824400132009,-0.0775092937647205,0.20788951092587,-0.372838886481189,0.709268358988117,0.999890038901219,"conserved Plasmodium protein, unknown function"
"PBANKA_0110400.1",3691.36906012087,0.155062399793807,0.208800284470294,0.742635002568053,0.457702690893854,0.999890038901219,"eukaryotic translation initiation factor 3 subunit L, putative"
"PBANKA_0110500.1",2991.03054217947,-0.263059681203282,0.200731654198717,-1.31050422641793,0.190025315390613,0.999890038901219,"leucine-rich repeat protein"
"PBANKA_0110600.1",33.7824135233771,-0.0764315887376868,0.204940337771762,-0.372945558540102,0.709188963336574,0.999890038901219,"conserved protein, unknown function"
"PBANKA_0110700.1",83.029120631657,-0.00760871963093214,0.207340690146872,-0.0366967025408396,0.970726837865127,0.999890038901219,"conserved Plasmodium protein, unknown function"
"PBANKA_0110800.1",30.5787275755857,0.0853192742292007,0.191905634788313,0.444589729339186,0.656616271108493,0.999890038901219,"conserved Plasmodium protein, unknown function"
"PBANKA_0110900.1",635.08591297934,-0.0578182404638015,0.208990715422217,-0.276654588922734,0.78204534405701,0.999890038901219,"cytoplasmic tRNA 2-thiolation protein 1, putative"
"PBANKA_0111000.1",312.570165562741,0.0186580160828131,0.148056609920712,0.126019473853987,0.899716509558453,0.999890038901219,"6-cysteine protein"
"PBANKA_0111100.1",540.521167508617,0.00908065867241953,0.206326368846055,0.0440111398422118,0.964895524162686,0.999890038901219,"6-cysteine protein"
"PBANKA_0111200.1",5163.79336407728,-0.0505728530244296,0.203579638212346,-0.248418031727117,0.803810983462641,0.999890038901219,"nucleolar GTP-binding protein 1, putative"
"PBANKA_0111300.1",16.9533962264534,0.115342581000937,0.159841101762581,0.721607770023135,0.470535660663269,0.999890038901219,"conserved Plasmodium protein, unknown function"
"PBANKA_0111300.2",20.1876601008608,0.104524107557395,0.16819912830882,0.621430732776953,0.534316256350738,0.999890038901219,"conserved Plasmodium protein, unknown function"
"PBANKA_0111400.1",146.701052266043,0.101265387432346,0.209119493490024,0.484246522131026,0.628210923926914,0.999890038901219,"conserved Plasmodium protein, unknown function"
"PBANKA_0111500.1",57.752387960993,-0.0553130228147715,0.204986212627538,-0.269837771554303,0.7872850627881,0.999890038901219,"conserved Plasmodium protein, unknown function"
"PBANKA_0111600.1",491.898859609372,0.018520499645399,0.158265521255234,0.117021695556362,0.906842861031746,0.999890038901219,"rhoptry protein ROP14, putative"
"PBANKA_0111700.1",261.876946169971,0.0592821614132351,0.207752386335636,0.285350086508568,0.775375943652085,0.999890038901219,"apicoplast ribosomal protein L18 precursor, putative"
"PBANKA_0111800.1",2328.25883995794,-0.048546653353264,0.200054058116635,-0.242667675978662,0.808262849881888,0.999890038901219,"AP-3 complex subunit beta, putative"
"PBANKA_0111900.1",402.993901417077,-0.163967342411185,0.207726381825296,-0.789342889287342,0.429911625547857,0.999890038901219,"conserved Plasmodium protein, unknown function"
"PBANKA_0112000.1",1335.31943347471,0.0742122671924739,0.200296923607524,0.370511268250383,0.711001582189866,0.999890038901219,"syntaxin binding protein, putative"
"PBANKA_0112100.1",8254.76558425121,-0.0977765238308357,0.187650710237819,-0.521055975258066,0.602327778322624,0.999890038901219,"transcription factor with AP2 domain(s), putative"
"PBANKA_0112200.1",5030.81227569003,0.00506296183169346,0.109532574287948,0.0462233437368461,0.963132236746105,0.999890038901219,"myosin-like protein, putative"
"PBANKA_0112300.1",503.571420967593,0.0494848373905803,0.191458672303178,0.258462240416148,0.796050186882141,0.999890038901219,"conserved Plasmodium protein, unknown function"
"PBANKA_0112400.1",1802.36202101946,-0.0122171540211706,0.209072838956194,-0.058434917142587,0.953402202421698,0.999890038901219,"cytosolic Fe-S cluster assembly factor NAR1, putative"
"PBANKA_0112500.1",1545.10441035558,0.032547607317634,0.208121395768329,0.156387608287351,0.875727504152101,0.999890038901219,"major facilitator superfamily-related transporter, putative"
"PBANKA_0112600.1",9681.36895924969,-0.0354296343308931,0.206852043608612,-0.171280078808069,0.86400354379774,0.999890038901219,"fam-b protein"
"PBANKA_0112621.1",32.1898950929475,0.0626591914171942,0.2029686139601,0.308713698116457,0.757539322889387,0.999890038901219,"PIR protein, pseudogene"
"PBANKA_0112641.1",724.219003143998,0.0922091993906825,0.208924098829551,0.441352624743929,0.658957733883044,0.999890038901219,"fam-b protein"
"PBANKA_0112661.1",7.83325274911087,-0.00875992880086982,0.152361070603448,-0.0574945343070568,0.954151259899612,0.999890038901219,"fam-a protein"
"PBANKA_0112661.2",0,NA,NA,NA,NA,NA,"fam-a protein"
"PBANKA_0112681.1",0,NA,NA,NA,NA,NA,"PIR protein"
"PBANKA_0112701.1",53.225914197886,0.0689700942429447,0.169175434485841,0.407683860559064,0.68350578794545,0.999890038901219,"fam-a protein"
"PBANKA_0112721.1",12.8332292859791,0.0536009604016395,0.18374401723901,0.291715404980597,0.770504229814087,0.999890038901219,"fam-a protein, pseudogene"
"PBANKA_0200400.1",1112.05415670744,-0.0396235210084126,0.198270011942225,-0.199846263286445,0.841600818207059,0.999890038901219,"Plasmodium exported protein, unknown function"
"PBANKA_0200500.1",283.925974904039,0.0309419066090235,0.204489825309688,0.151312695202139,0.879729055263329,0.999890038901219,"PIR protein, pseudogene"
"PBANKA_0200600.1",1326.7159610567,-0.0213518491544426,0.208343401218673,-0.102483923318657,0.918372572989722,0.999890038901219,"fam-a protein"
"PBANKA_0200650.1",0.857314227620414,0.019086860555187,0.0620599567038553,0.307555170337418,0.758420836554651,0.999890038901219,"fam-a protein"
"PBANKA_0200670.1",0.205605658266263,-0.0193475422788355,0.0425220746805274,-0.454999960001847,0.649109267611536,0.999890038901219,"PIR protein, pseudogene"
"PBANKA_0200700.1",2.42152862419866,0.163029844455937,0.114037532173118,1.42961568309322,0.152827351835895,0.999890038901219,"fam-b protein"
"PBANKA_0200751.1",3.95105941321844,0.181445483050865,0.128298994114238,1.41423932668798,0.157291644709122,0.999890038901219,"PIR protein, pseudogene"
